name,url,code,code_link,code_nav,has_children
Строительные материалы,/category/stroitelnye-materialy-5521,stroitelnye-materialy-5521,stroitelnye-materialy-5521Link,stroitelnye-materialy-5521NavNode,True
"Изоляционные пленки, мембраны",/category/izoljatsionnye-plenki-membrany-5522,izoljatsionnye-plenki-membrany-5522,izoljatsionnye-plenki-membrany-5522Link,izoljatsionnye-plenki-membrany-5522NavNode,True
Ленты соединительные,/category/lenty-soedinitelnye-8702,lenty-soedinitelnye-8702,lenty-soedinitelnye-8702Link,lenty-soedinitelnye-8702NavNode,False
Пленки полиэтиленовые,/category/plenki-polietilenovye-4704,plenki-polietilenovye-4704,plenki-polietilenovye-4704Link,plenki-polietilenovye-4704NavNode,False
Пароизоляция,/category/paroizolyatsiya-104003,paroizolyatsiya-104003,cmsitem_00322012,cmsitem_00322014,False
Мембраны,/category/membrany-5523,membrany-5523,membrany-5523Link,membrany-5523NavNode,False
Шумоизоляция,/category/zvukoizoljatsija-5603,zvukoizoljatsija-5603,zvukoizoljatsija-5603Link,zvukoizoljatsija-5603NavNode,True
Комплектующие,/category/komplektujuschie-8223,komplektujuschie-8223,komplektujuschie-8223Link,komplektujuschie-8223NavNode,False
"Вибродемпфирующие подложки, полотна",/category/vibrodempfirujuschie-podlozhki-polotna-8282,vibrodempfirujuschie-podlozhki-polotna-8282,vibrodempfirujuschie-podlozhki-polotna-8282Link,vibrodempfirujuschie-podlozhki-polotna-8282NavNode,False
Вибродемпфирующие маты,/category/vibrodempfirujuschie-maty-8280,vibrodempfirujuschie-maty-8280,vibrodempfirujuschie-maty-8280Link,vibrodempfirujuschie-maty-8280NavNode,False
Звукоизоляционные мембраны,/category/zvukoizoljatsionnye-membrany-8227,zvukoizoljatsionnye-membrany-8227,zvukoizoljatsionnye-membrany-8227Link,zvukoizoljatsionnye-membrany-8227NavNode,False
Звукоизоляционные панели,/category/zvukoizoljatsionnye-paneli-5604,zvukoizoljatsionnye-paneli-5604,zvukoizoljatsionnye-paneli-5604Link,zvukoizoljatsionnye-paneli-5604NavNode,False
Акустический гипсокартон,/category/akusticheskij-gipsokarton-8973,akusticheskij-gipsokarton-8973,akusticheskij-gipsokarton-8973Link,akusticheskij-gipsokarton-8973NavNode,False
Шумопоглощающие плиты,/category/shumopogloschajuschie-plity-7494,shumopogloschajuschie-plity-7494,shumopogloschajuschie-plity-7494Link,shumopogloschajuschie-plity-7494NavNode,False
Акустическая минеральная вата ,/category/akusticheskaya-mineralnaya-vata-9689,akusticheskaya-mineralnaya-vata-9689,cmsitem_00004000,cmsitem_00004002,False
Гидроизоляция,/category/gidroizoljatsija-5525,gidroizoljatsija-5525,gidroizoljatsija-5525Link,gidroizoljatsija-5525NavNode,True
Проникающая гидроизоляция,/category/pronikajuschaja-gidroizoljatsija-8735,pronikajuschaja-gidroizoljatsija-8735,pronikajuschaja-gidroizoljatsija-8735Link,pronikajuschaja-gidroizoljatsija-8735NavNode,False
Битум,/category/bitum-5103,bitum-5103,bitum-5103Link,bitum-5103NavNode,False
Праймер битумный,/category/prajmer-bitumnyj-5102,prajmer-bitumnyj-5102,prajmer-bitumnyj-5102Link,prajmer-bitumnyj-5102NavNode,False
Мастика гидроизоляционная,/category/mastika-gidroizoljatsionnaja-5101,mastika-gidroizoljatsionnaja-5101,mastika-gidroizoljatsionnaja-5101Link,mastika-gidroizoljatsionnaja-5101NavNode,False
Гидроизоляционные ленты,/category/gidroizoljatsionnye-lenty-5633,gidroizoljatsionnye-lenty-5633,gidroizoljatsionnye-lenty-5633Link,gidroizoljatsionnye-lenty-5633NavNode,False
Рулонная гидроизоляция,/category/rulonnaja-gidroizoljatsija-5096,rulonnaja-gidroizoljatsija-5096,rulonnaja-gidroizoljatsija-5096Link,rulonnaja-gidroizoljatsija-5096NavNode,False
Профилированные мембраны,/category/profilirovannyye-membrany-40015,profilirovannyye-membrany-40015,cmsitem_00003020,cmsitem_00003022,False
Пиломатериалы,/category/pilomaterialy-5772,pilomaterialy-5772,pilomaterialy-5772Link,pilomaterialy-5772NavNode,True
Щиты мебельные,/category/schity-mebelnye-5671,schity-mebelnye-5671,schity-mebelnye-5671Link,schity-mebelnye-5671NavNode,False
Погонажные и крепежные изделия,/category/pogonazhnye-i-krepezhnye-izdelija-8903,pogonazhnye-i-krepezhnye-izdelija-8903,pogonazhnye-i-krepezhnye-izdelija-8903Link,pogonazhnye-i-krepezhnye-izdelija-8903NavNode,False
Блок-хаус,/category/blok-haus-13898,blok-haus-13898,pr-l3-blok-hausLink,pr-l3-blok-hausNavNode,False
Имитация бруса,/category/imitacija-brusa-40067,imitacija-brusa-40067,cmsitem_00055133,cmsitem_00055135,False
Вагонка,/category/vagonka-5775,vagonka-5775,vagonka-5775Link,vagonka-5775NavNode,False
Брус обрезной,/category/brus-obreznoj-5774,brus-obreznoj-5774,brus-obreznoj-5774Link,brus-obreznoj-5774NavNode,False
Брусок сухой,/category/brusok-suhoj-5776,brusok-suhoj-5776,brusok-suhoj-5776Link,brusok-suhoj-5776NavNode,False
Террасная доска,/category/terrasnaja-doska-5140,terrasnaja-doska-5140,terrasnaja-doska-5140Link,terrasnaja-doska-5140NavNode,False
Доски профильные,/category/doski-profilnye-8902,doski-profilnye-8902,doska-profilnaja-8902Link,doska-profilnaja-8902NavNode,False
Доски строительные,/category/doski-stroitelnye-5773,doski-stroitelnye-5773,doska-obreznaja-5773Link,doska-obreznaja-5773NavNode,False
Древесно-плитные материалы,/category/drevesnoplitnye-materialy-5664,drevesnoplitnye-materialy-5664,fanera-osb-dsp-dvp-5664Link,fanera-osb-dsp-dvp-5664NavNode,True
ЦСП,/category/tssp-5670,tssp-5670,tssp-5670Link,tssp-5670NavNode,False
ДВП,/category/dvp-5667,dvp-5667,dvp-5667Link,dvp-5667NavNode,False
ДСП,/category/dsp-5666,dsp-5666,dsp-5666Link,dsp-5666NavNode,False
OSB,/category/osb-5668,osb-5668,osb-5668Link,osb-5668NavNode,False
Фанера,/category/fanera-5665,fanera-5665,fanera-5665Link,fanera-5665NavNode,False
Сетки и металлопрокат,/category/setki-i-metalloprokat-5547,setki-i-metalloprokat-5547,metalloprokat-5547Link,metalloprokat-5547NavNode,True
 Комплектующие для ограждений,/category/komplektujushhie-dlja-ograzhdenij-13377,komplektujushhie-dlja-ograzhdenij-13377,homuty-dlja-svarnoj-setki-13377Link,cmsitem_00001032,False
Проволока,/category/provoloka-5560,provoloka-5560,provoloka-5560Link,provoloka-5560NavNode,False
Балка,/category/balka-5570,balka-5570,balka-5570Link,balka-5570NavNode,False
Комплектующие для металлопроката,/category/komplektuyushchie-dlya-metalloprokata-5614,komplektuyushchie-dlya-metalloprokata-5614,fiksatory-armatury-5614Link,fiksatory-armatury-5614NavNode,False
Винтовые сваи,/category/vintovye-svai-5553,vintovye-svai-5553,vintovaja-svaja-5553Link,vintovaja-svaja-5553NavNode,False
"Полоса, катанка, квадрат",/category/polosa-katanka-kvadrat-5556,polosa-katanka-kvadrat-5556,polosa-5556Link,polosa-5556NavNode,False
Швеллер,/category/shveller-5551,shveller-5551,shveller-5551Link,shveller-5551NavNode,False
Лист металлический,/category/list-metallicheskij-7237,list-metallicheskij-7237,list-metallicheskij-7237Link,list-metallicheskij-7237NavNode,False
Уголок металлический,/category/ugolok-metallicheskij-5550,ugolok-metallicheskij-5550,ugolok-metallicheskij-5550Link,ugolok-metallicheskij-5550NavNode,False
Арматура и каркас,/category/armatura-i-karkas-5554,armatura-i-karkas-5554,karkas-armaturnyj-5554Link,karkas-armaturnyj-5554NavNode,False
Трубы профильные,/category/truby-profilnye-5569,truby-profilnye-5569,truby-profilnye-5569Link,truby-profilnye-5569NavNode,False
Сетка ЦПВС,/category/setka-tspvs-5623,setka-tspvs-5623,setka-tspvs-5623Link,setka-tspvs-5623NavNode,False
Сетка Рабица,/category/setka-rabitsa-5625,setka-rabitsa-5625,setka-rabitsa-5625Link,setka-rabitsa-5625NavNode,False
Сетка композитная,/category/setka-kompozitnaja-8432,setka-kompozitnaja-8432,setka-kompozitnaja-8432Link,setka-kompozitnaja-8432NavNode,False
Сетка сварная,/category/setka-svarnaja-5627,setka-svarnaja-5627,setka-svarnaja-5627Link,setka-svarnaja-5627NavNode,False
Цемент и сыпучие материалы,/category/cement-i-sypuchie-materialy-5648,cement-i-sypuchie-materialy-5648,tsement-rastvor-5648Link,tsement-rastvor-5648NavNode,True
Жидкое стекло,/category/zhidkoe-steklo-8441,zhidkoe-steklo-8441,zhidkoe-steklo-8441Link,zhidkoe-steklo-8441NavNode,False
Фиброволокно,/category/fibrovolokno-5653,fibrovolokno-5653,fibrovolokno-5653Link,fibrovolokno-5653NavNode,False
Пигменты для бетона,/category/pigmenty-dlja-betona-9141,pigmenty-dlja-betona-9141,pigmenty-dlja-betona-9141Link,pigmenty-dlja-betona-9141NavNode,False
Добавки для растворов,/category/dobavki-dlja-rastvorov-5655,dobavki-dlja-rastvorov-5655,dobavki-dlja-rastvorov-5655Link,dobavki-dlja-rastvorov-5655NavNode,False
Известь,/category/izvest-5791,izvest-5791,izvest-5791Link,izvest-5791NavNode,False
Гипс,/category/gips-5795,gips-5795,gips-5795Link,gips-5795NavNode,False
"Щебень, отсев",/category/scheben-otsev-5787,scheben-otsev-5787,scheben-5787Link,scheben-5787NavNode,False
Песок,/category/pesok-5786,pesok-5786,pesok-5786Link,pesok-5786NavNode,False
Керамзит,/category/keramzit-5792,keramzit-5792,keramzit-5792Link,keramzit-5792NavNode,False
Цемент,/category/tsement-5649,tsement-5649,tsement-5649Link,tsement-5649NavNode,False
Кирпич,/category/kirpich-7555,kirpich-7555,kirpich-7555Link,kirpich-7555NavNode,True
Гибкие связи,/category/gibkie-svjazi-5618,gibkie-svjazi-5618,gibkie-svjazi-5618Link,gibkie-svjazi-5618NavNode,False
Шамотный кирпич,/category/shamotnyj-kirpich-7515,shamotnyj-kirpich-7515,shamotnyj-kirpich-7515Link,shamotnyj-kirpich-7515NavNode,False
Облицовочный кирпич,/category/oblitsovochnyj-kirpich-7516,oblitsovochnyj-kirpich-7516,oblitsovochnyj-kirpich-7516Link,oblitsovochnyj-kirpich-7516NavNode,False
Строительный кирпич,/category/stroitelnyj-kirpich-7514,stroitelnyj-kirpich-7514,stroitelnyj-kirpich-7514Link,stroitelnyj-kirpich-7514NavNode,False
Блоки,/category/bloki-7623,bloki-7623,bloki-stroitelnye-7623Link,bloki-stroitelnye-7623NavNode,True
Перемычки,/category/peremychki-8228,peremychki-8228,peremychki-8228Link,peremychki-8228NavNode,False
Пазогребневые плиты,/category/pazogrebnevye-plity-5823,pazogrebnevye-plity-5823,pazogrebnevye-plity-5823Link,pazogrebnevye-plity-5823NavNode,False
Блоки керамические,/category/bloki-keramicheskie-5595,bloki-keramicheskie-5595,bloki-keramicheskie-5595Link,bloki-keramicheskie-5595NavNode,False
Блоки керамзитобетонные,/category/bloki-keramzitobetonnye-5596,bloki-keramzitobetonnye-5596,bloki-keramzitobetonnye-5596Link,bloki-keramzitobetonnye-5596NavNode,False
Блоки газобетонные,/category/bloki-gazobetonnye-5594,bloki-gazobetonnye-5594,bloki-gazobetonnye-5594Link,bloki-gazobetonnye-5594NavNode,False
Теплоизоляция,/category/teploizoljatsija-5530,teploizoljatsija-5530,teploizoljatsija-5530Link,teploizoljatsija-5530NavNode,True
Напыляемый утеплитель,/category/napyljaemyj-uteplitel-5535,napyljaemyj-uteplitel-5535,napyljaemyj-uteplitel-5535Link,napyljaemyj-uteplitel-5535NavNode,False
Техническая теплоизоляция,/category/tehnicheskaja-teploizoljacija-91000,tehnicheskaja-teploizoljacija-91000,cmsitem_00279002,cmsitem_00279004,False
Шнуры асбестовые,/category/shnury-asbestovye-5538,shnury-asbestovye-5538,shnury-asbestovye-5538Link,shnury-asbestovye-5538NavNode,False
Картон асбестовый,/category/karton-asbestovyj-5539,karton-asbestovyj-5539,asbokarton-5539Link,asbokarton-5539NavNode,False
Межвенцовый утеплитель,/category/mezhventsovyj-uteplitel-9664,mezhventsovyj-uteplitel-9664,mezhventsovyj-uteplitel-9664Link,mezhventsovyj-uteplitel-9664NavNode,False
Изоляционные материалы,/category/izoljacionnye-materialy-7564,izoljacionnye-materialy-7564,otrazhajuschaja-teploizoljatsija-7564Link,otrazhajuschaja-teploizoljatsija-7564NavNode,False
Минеральная вата,/category/mineralnaja-vata-5532,mineralnaja-vata-5532,mineralnaja-vata-5532Link,mineralnaja-vata-5532NavNode,False
Теплоизоляция PIR,/category/teploizoljatsija-pir-13821,teploizoljatsija-pir-13821,teploizoljatsija-pir-13821Link,teploizoljatsija-pir-13821NavNode,False
Экструдированный пенополистирол (XPS),/category/ekstrudirovannyj-penopolistirol-xps-8256,ekstrudirovannyj-penopolistirol-xps-8256,ekstrudirovannyj-penopolistirol-xps-8256Link,ekstrudirovannyj-penopolistirol-xps-8256NavNode,False
Гипсокартон и комплектующие,/category/gipsokarton-i-komplektujushhie-7709,gipsokarton-i-komplektujushhie-7709,profil-i-komplektujuschie-7709Link,profil-i-komplektujuschie-7709NavNode,True
Уплотнительные ленты,/category/uplotnitelnye-lenty-5632,uplotnitelnye-lenty-5632,uplotnitelnye-lenty-5632Link,uplotnitelnye-lenty-5632NavNode,False
Комплектующие для металлокаркаса,/category/komplektujushhie-dlja-metallokarkasa-5811,komplektujushhie-dlja-metallokarkasa-5811,podves-prjamoj-5811Link,podves-prjamoj-5811NavNode,False
Штукатурные профили и маяки,/category/shtukaturnye-profili-i-majaki-5610,shtukaturnye-profili-i-majaki-5610,profili-shtukaturnye-5610Link,profili-shtukaturnye-5610NavNode,False
Профили для гипсокартона,/category/profili-dlja-gipsokartona-5806,profili-dlja-gipsokartona-5806,profili-dlja-gipsokartona-5806Link,profili-dlja-gipsokartona-5806NavNode,False
Аквапанель,/category/akvapanel-5816,akvapanel-5816,akvapanel-5816Link,akvapanel-5816NavNode,False
Гипсоволокнистый лист,/category/gipsovoloknistyj-list-5818,gipsovoloknistyj-list-5818,gipsovoloknistyj-list-5818Link,gipsovoloknistyj-list-5818NavNode,False
Гипсокартон,/category/gipsokarton-5815,gipsokarton-5815,gipsokarton-5815Link,gipsokarton-5815NavNode,False
Строительные смеси,/category/stroitelnye-smesi-10991,stroitelnye-smesi-10991,stroitelnye-smesi-gruntovki-10991Link,stroitelnye-smesi-gruntovki-10991NavNode,True
Добавки для растворов,/category/dobavki-dlja-rastvorov-5655,dobavki-dlja-rastvorov-5655,dobavki-dlja-rastvorov-5655Link,cmsitem_00001010,False
"Сетки, серпянки, ленты",/category/setki-serpjanki-lenty-11294,setki-serpjanki-lenty-11294,setki-serpjanki-lenty-11294Link,setki-serpjanki-lenty-11294NavNode,False
Клеи для теплоизоляции,/category/klei-dlja-teploizoljatsii-5199,klei-dlja-teploizoljatsii-5199,klei-dlja-teploizoljatsii-5199Link,klei-dlja-teploizoljatsii-5199NavNode,False
Ремонтные составы,/category/remontnye-sostavy-5588,remontnye-sostavy-5588,remontnye-sostavy-5588Link,remontnye-sostavy-5588NavNode,False
Огнеупорные и жаростойкие смеси,/category/ogneupornye-i-zharostojkie-smesi-11516,ogneupornye-i-zharostojkie-smesi-11516,ogneupornye-i-zharostojkie-smesi-11516Link,ogneupornye-i-zharostojkie-smesi-11516NavNode,False
Декоративные покрытия,/category/dekorativnye-pokrytija-8548,dekorativnye-pokrytija-8548,dekorativnye-shtukaturki-8548Link,dekorativnye-shtukaturki-8548NavNode,False
Гидроизоляционные смеси,/category/gidroizoljatsionnye-smesi-5590,gidroizoljatsionnye-smesi-5590,gidroizoljatsionnye-smesi-5590Link,gidroizoljatsionnye-smesi-5590NavNode,False
Затирки для плитки,/category/zatirki-dlja-plitki-5586,zatirki-dlja-plitki-5586,zatirki-dlja-plitki-5586Link,zatirki-dlja-plitki-5586NavNode,False
Цементно-песчаные смеси,/category/tsementno-peschanye-smesi-5581,tsementno-peschanye-smesi-5581,tsementno-peschanye-smesi-5581Link,tsementno-peschanye-smesi-5581NavNode,False
Кладочные и монтажные смеси,/category/kladochnye-i-montazhnye-smesi-5582,kladochnye-i-montazhnye-smesi-5582,kladochnye-i-montazhnye-smesi-5582Link,kladochnye-i-montazhnye-smesi-5582NavNode,False
Шпаклевки,/category/shpaklevki-5589,shpaklevki-5589,shpaklevki-5589Link,shpaklevki-5589NavNode,False
Грунтовки,/category/gruntovki-7660,gruntovki-7660,gruntovki-7660Link,gruntovki-7660NavNode,False
Наливные полы,/category/nalivnye-poly-5583,nalivnye-poly-5583,nalivnye-poly-5583Link,nalivnye-poly-5583NavNode,False
Плиточные клеи,/category/plitochnye-klei-5585,plitochnye-klei-5585,plitochnye-klei-5585Link,plitochnye-klei-5585NavNode,False
Штукатурки,/category/shtukaturki-5584,shtukaturki-5584,shtukaturki-5584Link,shtukaturki-5584NavNode,False
